customer_id,age,gender,region,segment,signup_date,churn_label,churn_date,relationship_manager,branch
CUST_002541,,Female,,Corporate,2018-05-18 02:56:34,0,,,
CUST_002791,49.0,Female,East,,2022-05-26 13:58:31,0,,RM_025,BR_009
CUST_001285,53.0,Male,West,SME,2022-09-17 01:11:30,1,2024-12-31 00:00:00,RM_043,BR_008
CUST_003469,68.0,,,Premium,2017-07-13 05:09:06,0,,RM_038,
CUST_007508,44.0,Female,South,SME,2019-01-18 20:33:38,0,,RM_011,BR_022
CUST_002820,56.0,Male,,,2022-02-25 08:43:47,1,2024-12-31 00:00:00,RM_003,BR_005
CUST_001800,29.0,Female,,,2018-12-24 00:40:55,0,,,BR_010
CUST_000625,,Male,West,SME,2016-12-22 10:22:00,0,,RM_020,BR_005
CUST_006269,72.0,Male,,SME,2017-07-29 22:52:48,0,,RM_016,
CUST_003025,66.0,Female,West,SME,2021-03-22 00:58:22,0,,,BR_025
CUST_006840,,Male,Central,Premium,,0,,RM_048,
CUST_001954,67.0,Male,East,,2019-06-28 19:32:33,0,,RM_044,BR_022
CUST_001776,25.0,Male,North,Retail,2016-05-20 05:27:26,0,,,BR_007
CUST_009314,,Female,,Corporate,2015-11-20 14:07:43,1,,RM_040,BR_015
CUST_003059,68.0,Male,West,Premium,2021-01-02 08:53:07,0,,,BR_016
CUST_003095,22.0,Female,East,Corporate,2018-02-07 18:28:39,0,,RM_007,BR_028
CUST_000050,74.0,,South,Corporate,2021-08-11 13:05:40,0,,,BR_023
CUST_008190,22.0,Female,South,SME,2019-10-03 06:14:47,0,,RM_047,BR_010
CUST_000087,,,Central,Corporate,2017-08-26 23:04:18,0,,,BR_011
CUST_003650,40.0,Male,Central,Corporate,2019-02-02 21:31:50,0,,,BR_028
CUST_008313,57.0,Female,North,Corporate,2016-05-22 22:19:39,0,,,BR_017
CUST_008974,55.0,Male,East,Corporate,2015-02-20 09:17:42,1,2016-02-02 09:17:42,RM_030,BR_021
CUST_008173,28.0,Male,West,SME,2016-04-14 10:31:01,1,,RM_018,BR_001
CUST_009813,30.0,Male,,Retail,2017-10-01 23:37:45,0,,RM_007,BR_006
CUST_002849,65.0,Male,South,Corporate,2021-02-23 09:12:06,0,,RM_032,BR_019
CUST_008285,38.0,Male,Central,Premium,,0,,RM_032,BR_029
CUST_008937,,Female,South,Corporate,2019-07-22 15:56:05,1,2019-11-02 15:56:05,RM_033,BR_003
CUST_009952,50.0,Female,East,Retail,2017-01-29 17:08:26,0,,,BR_006
CUST_002821,42.0,Male,West,SME,2018-01-27 19:21:41,0,,,BR_019
CUST_004191,,Female,Central,SME,2016-01-20 10:56:24,0,,RM_030,
CUST_007354,56.0,Female,East,Retail,2019-02-19 19:33:46,0,,RM_012,BR_023
CUST_000408,65.0,Female,South,Corporate,2022-12-08 10:09:45,0,,RM_035,BR_015
CUST_008878,22.0,,South,,,1,2020-04-13 06:31:28,,BR_014
CUST_004236,62.0,Male,,Premium,,0,,RM_035,BR_010
CUST_002796,51.0,Female,Central,Premium,2018-10-12 10:33:18,0,,,BR_021
CUST_001917,49.0,Female,,Retail,2018-11-01 17:53:13,0,,RM_033,BR_012
CUST_007802,26.0,Female,East,Corporate,2019-06-25 05:29:39,0,,RM_035,BR_013
CUST_009354,72.0,Female,Central,Retail,2017-10-20 05:57:17,1,2018-08-05 05:57:17,RM_007,BR_014
CUST_001479,57.0,Male,Central,Corporate,,0,,RM_037,BR_019
CUST_001512,49.0,Female,East,SME,2017-10-22 22:36:52,1,2018-12-18 22:36:52,RM_013,
CUST_006596,24.0,Male,East,Retail,2015-09-21 09:49:59,0,,,BR_012
CUST_007132,18.0,Female,North,Premium,2017-08-10 11:24:03,0,,RM_011,BR_014
CUST_000976,22.0,Female,North,Retail,2015-10-23 10:35:06,0,,RM_018,BR_005
CUST_008032,46.0,Male,South,Retail,,1,2024-01-08 03:38:08,RM_046,BR_025
CUST_005212,34.0,Male,Central,Retail,2017-07-27 20:27:15,1,2020-02-08 20:27:15,RM_025,BR_021
CUST_003893,54.0,Male,South,Corporate,2017-07-30 20:09:35,1,2017-10-06 20:09:35,RM_028,
CUST_001513,40.0,Male,West,SME,2017-02-04 18:48:21,0,,RM_014,
CUST_005108,23.0,Male,East,Premium,2017-03-03 04:40:36,1,2020-02-05 04:40:36,RM_043,BR_007
CUST_005960,56.0,Female,North,Premium,2019-03-24 01:50:58,0,,,
CUST_002957,53.0,Female,West,Premium,2023-04-08 04:21:41,1,2024-12-31 00:00:00,RM_012,BR_002
CUST_008177,44.0,Female,North,Premium,2016-10-26 21:04:00,0,,,BR_022
CUST_005040,33.0,Female,North,,2017-06-24 04:50:55,1,2019-12-12 04:50:55,,BR_006
CUST_007998,66.0,Male,North,SME,2019-03-17 10:08:25,0,,RM_015,BR_029
CUST_005722,46.0,Male,North,,2022-02-27 00:47:34,0,,RM_016,BR_012
CUST_004626,31.0,Female,East,Retail,2016-06-25 09:56:25,0,,,BR_011
CUST_004097,,Female,North,Premium,2016-08-12 14:24:02,0,,RM_001,BR_029
CUST_005578,33.0,,,Retail,2023-05-25 03:55:59,0,,,
CUST_008121,68.0,Male,Central,SME,2021-12-07 18:55:14,0,,RM_035,BR_027
CUST_001809,33.0,Male,West,SME,2017-01-29 04:56:12,0,,RM_023,BR_028
CUST_000289,65.0,Female,East,Retail,2019-01-08 18:20:20,0,,RM_044,BR_011
CUST_009853,59.0,Female,North,Premium,2020-05-11 10:46:59,0,,RM_026,BR_025
CUST_004340,70.0,Female,West,SME,2015-06-04 04:12:35,0,,RM_049,
CUST_006964,64.0,,North,Premium,2016-10-09 05:13:39,1,2020-06-19 05:13:39,RM_026,BR_026
CUST_000760,50.0,Female,North,SME,2016-06-29 22:48:38,0,,RM_027,BR_019
CUST_001657,25.0,Female,East,,2022-02-15 16:09:44,0,,RM_039,BR_001
CUST_007934,18.0,Female,North,SME,,0,,RM_006,BR_014
CUST_007779,69.0,Female,,Corporate,,0,,RM_048,BR_006
CUST_006418,32.0,Male,South,,2022-03-29 04:41:28,1,2024-12-31 00:00:00,,BR_006
CUST_002505,22.0,,East,,2016-01-14 08:20:43,0,,RM_038,BR_003
CUST_008967,,Male,North,Premium,2022-03-23 00:54:02,1,2022-11-21 00:54:02,RM_039,BR_026
CUST_009475,54.0,Female,East,SME,2015-04-24 00:17:08,0,,RM_005,BR_024
CUST_002455,,Female,East,Premium,2015-07-04 12:39:54,1,2019-01-17 12:39:54,RM_009,BR_021
CUST_005626,68.0,Male,Central,Premium,2020-01-26 01:04:59,0,,RM_047,BR_027
CUST_006830,38.0,Female,South,SME,2017-11-27 17:14:52,0,,RM_044,
CUST_003437,70.0,Female,East,Premium,2018-11-13 19:44:06,0,,RM_035,
CUST_004843,,,West,Corporate,2022-11-20 23:09:24,0,,RM_022,BR_016
CUST_004793,34.0,Male,,Retail,2020-03-12 22:37:14,0,,RM_029,BR_026
CUST_006751,52.0,Male,West,Retail,,0,,,BR_005
CUST_004886,,Male,West,Retail,,0,,RM_049,BR_002
CUST_009278,51.0,,East,Retail,2016-08-19 06:48:42,0,,RM_023,BR_005
CUST_007289,65.0,Female,North,Retail,2023-01-03 17:01:42,0,,RM_009,BR_030
CUST_000134,45.0,Female,West,SME,2021-10-01 19:39:16,0,,RM_031,
CUST_009184,64.0,Male,West,,2018-11-10 08:42:01,0,,RM_045,
CUST_006480,58.0,Male,East,Corporate,2017-07-08 06:22:22,0,,RM_019,BR_009
CUST_001283,27.0,Male,,Premium,,1,2020-09-04 09:36:31,RM_040,
CUST_003186,60.0,Female,East,Retail,2020-10-14 11:36:59,1,2023-11-29 11:36:59,RM_015,BR_021
CUST_003871,73.0,,East,Retail,,0,,RM_015,BR_025
CUST_003070,41.0,Female,East,SME,2021-05-09 06:22:08,1,2022-03-09 06:22:08,RM_005,BR_014
CUST_001121,,Female,South,Corporate,2015-09-18 22:13:06,0,,RM_042,
CUST_000559,26.0,Female,Central,SME,2022-03-25 05:02:50,0,,RM_048,
CUST_001668,,Female,South,SME,2021-03-01 08:05:51,0,,,BR_016
CUST_006364,72.0,Female,,Premium,2016-03-23 08:10:28,0,,RM_044,BR_002
CUST_009887,50.0,,North,Corporate,2021-04-20 03:05:00,1,2024-05-05 03:05:00,RM_049,BR_016
CUST_008441,60.0,Male,Central,,,0,,RM_023,BR_005
CUST_001190,74.0,Female,Central,SME,2017-05-12 10:11:23,0,,RM_013,BR_019
CUST_004698,63.0,Female,Central,,,0,,,BR_023
CUST_009801,72.0,Male,North,Premium,,0,,RM_027,BR_015
CUST_002789,64.0,Female,West,Premium,2015-08-03 17:42:05,1,2018-08-12 17:42:05,RM_003,BR_028
CUST_005848,22.0,,North,Corporate,2017-11-28 03:28:42,0,,RM_027,BR_016
CUST_004562,25.0,Female,West,SME,2016-09-25 22:09:33,0,,RM_037,BR_009
CUST_005365,,Female,,Retail,2021-04-21 16:02:20,0,,RM_004,BR_021
CUST_003148,,Male,Central,,2021-09-25 21:38:04,1,2024-12-18 21:38:04,RM_002,BR_013
CUST_000682,58.0,Male,West,SME,2023-02-25 17:30:06,0,,RM_023,BR_001
CUST_000366,34.0,,East,,2018-12-27 12:42:30,0,,RM_024,BR_017
CUST_002976,29.0,Female,North,SME,2015-07-07 03:30:31,0,,RM_035,BR_001
CUST_009384,66.0,Male,North,SME,2019-01-22 22:11:08,0,,RM_015,BR_007
CUST_000683,33.0,Male,Central,,2023-02-22 10:42:59,0,,RM_015,BR_030
CUST_006252,56.0,Female,South,SME,,0,,RM_016,
CUST_001375,61.0,Female,South,Retail,2023-03-05 03:51:31,0,,RM_048,BR_021
CUST_002438,39.0,,Central,Premium,2015-01-30 06:59:16,0,,RM_026,BR_012
CUST_005322,37.0,Female,West,Corporate,2021-11-04 15:27:40,0,,,BR_005
CUST_003269,,Female,North,Corporate,2017-01-24 04:37:44,0,,RM_017,
CUST_005473,43.0,Female,Central,SME,2017-07-25 05:51:47,0,,RM_028,
CUST_006245,50.0,,East,Premium,2020-11-06 23:00:15,0,,RM_027,BR_029
CUST_000347,63.0,Female,South,Premium,2022-12-13 14:34:18,1,,RM_047,BR_010
CUST_005367,19.0,Female,Central,Corporate,,0,,RM_034,BR_015
CUST_004625,19.0,Female,Central,Retail,2017-05-02 03:05:35,0,,RM_044,BR_006
CUST_009756,,Male,,Premium,2022-01-18 16:05:55,0,,RM_019,BR_025
CUST_004613,46.0,Male,Central,Premium,2020-03-31 08:35:21,0,,RM_002,BR_028
CUST_008311,24.0,Male,East,Premium,2017-09-09 01:08:49,0,,RM_047,BR_012
CUST_005168,22.0,Male,West,Corporate,2016-09-12 21:25:08,0,,,
CUST_004906,,Female,,Corporate,2020-02-24 10:06:42,0,,RM_029,BR_003
CUST_000152,54.0,Male,North,Retail,2022-10-17 13:21:57,1,2024-09-16 13:21:57,RM_034,BR_013
CUST_007879,30.0,Female,South,Retail,2016-10-12 16:15:41,0,,RM_012,
CUST_000673,47.0,Female,East,,2015-10-22 23:41:17,0,,RM_021,BR_007
CUST_005604,59.0,,West,Premium,,1,2018-07-09 21:00:24,RM_028,BR_009
CUST_002109,51.0,Male,East,SME,,0,,RM_050,
CUST_003996,72.0,Female,West,Retail,2022-02-27 03:42:34,0,,RM_043,BR_003
CUST_004160,66.0,Female,West,,2018-12-05 04:56:54,0,,RM_019,BR_013
CUST_007225,,Male,Central,Retail,2017-06-01 05:05:19,0,,RM_025,
CUST_002752,,Male,Central,Corporate,,0,,RM_039,BR_024
CUST_008260,54.0,Female,South,Retail,2022-04-09 05:18:50,0,,RM_032,BR_023
CUST_005852,41.0,Female,,SME,2019-11-26 19:30:38,0,,RM_012,BR_012
CUST_008118,,Female,South,,2017-05-22 15:21:07,0,,RM_021,BR_021
CUST_008323,46.0,Female,Central,,2020-06-05 17:53:05,0,,RM_019,BR_003
CUST_009975,64.0,Male,West,SME,2016-11-24 10:24:40,0,,RM_044,BR_006
CUST_003306,60.0,Male,Central,Premium,2018-06-01 03:39:16,0,,RM_040,BR_009
CUST_000316,31.0,Male,West,Premium,2021-03-15 09:02:45,0,,RM_025,
CUST_005242,31.0,,West,Premium,2016-04-07 22:32:59,1,2018-01-28 22:32:59,RM_011,
CUST_009882,50.0,Female,Central,Premium,2020-07-31 21:22:09,1,2024-05-18 21:22:09,RM_032,BR_022
CUST_001741,54.0,Female,West,Premium,2018-11-14 21:55:28,0,,RM_047,BR_021
CUST_000483,24.0,Male,Central,,2021-10-07 17:26:18,0,,RM_037,BR_003
CUST_005043,38.0,Male,Central,Premium,2016-04-13 09:08:11,0,,RM_046,BR_018
CUST_004991,50.0,Female,Central,Corporate,,0,,RM_033,BR_004
CUST_005174,28.0,Female,South,Retail,2020-05-30 18:43:17,0,,,BR_010
CUST_003321,46.0,Male,North,Corporate,2016-05-13 17:50:14,0,,RM_037,BR_030
CUST_006248,29.0,Female,East,SME,2016-01-22 04:19:21,0,,RM_011,BR_007
CUST_003758,18.0,Female,East,Premium,2020-05-28 22:49:44,1,2022-01-13 22:49:44,RM_030,BR_017
CUST_003950,55.0,Male,,Retail,,0,,RM_036,BR_008
CUST_006565,45.0,Male,North,SME,2015-10-07 17:07:23,1,2016-07-04 17:07:23,RM_027,
CUST_007609,,Male,North,Corporate,2016-03-02 16:47:41,0,,RM_004,BR_013
CUST_008442,53.0,,East,Retail,,0,,RM_014,BR_012
CUST_001920,30.0,Female,North,Retail,2019-07-23 10:24:55,0,,RM_017,BR_009
CUST_003313,56.0,,South,Retail,2017-03-04 13:51:59,0,,,BR_014
CUST_002732,41.0,Female,North,Corporate,,0,,RM_027,BR_025
CUST_009968,72.0,,East,SME,2017-04-09 10:41:13,0,,RM_010,BR_007
CUST_004507,,Female,South,Corporate,2022-09-29 13:25:34,1,2024-12-31 00:00:00,RM_022,
CUST_002220,66.0,Female,South,SME,,0,,,
CUST_001090,66.0,,South,SME,2019-04-10 00:03:47,0,,RM_039,BR_006
CUST_001590,,Female,,Premium,2017-12-10 18:38:34,0,,RM_049,BR_026
CUST_008261,20.0,Male,South,Premium,2021-06-11 11:22:35,1,2024-12-31 00:00:00,RM_049,
CUST_004808,50.0,,South,Premium,2017-07-11 13:43:31,0,,RM_018,BR_029
CUST_005285,21.0,Female,South,SME,,0,,RM_024,BR_004
CUST_001686,71.0,Female,South,Retail,,0,,RM_049,BR_019
CUST_006357,38.0,Male,East,Retail,2015-06-28 23:06:14,1,2017-07-18 23:06:14,,BR_005
CUST_008694,,Male,,,2022-07-31 11:27:24,0,,,BR_002
CUST_007579,,Female,South,Corporate,2020-07-05 22:11:16,0,,,BR_015
CUST_004459,47.0,Male,North,Corporate,2021-10-14 19:44:06,0,,RM_002,BR_028
CUST_001693,73.0,Female,East,Retail,,0,,RM_023,BR_028
CUST_004578,36.0,Female,,,,0,,,BR_019
CUST_005460,73.0,Male,Central,Premium,2017-04-23 21:13:12,0,,RM_018,BR_024
CUST_005256,54.0,,East,Corporate,2022-07-16 20:04:52,0,,RM_019,BR_022
CUST_004745,,Male,South,Premium,2021-11-06 00:14:19,0,,RM_040,BR_002
CUST_000128,,Female,South,Corporate,2019-11-18 09:52:02,0,,,BR_013
CUST_000766,,Male,,Retail,2020-03-15 12:29:16,0,,RM_029,
CUST_007014,64.0,,,Premium,2023-04-01 20:27:44,0,,RM_022,BR_007
CUST_006533,31.0,Female,,SME,2020-06-13 10:20:01,0,,RM_048,
CUST_000052,67.0,,North,Retail,,0,,RM_023,BR_021
CUST_005219,31.0,Male,North,Premium,2021-07-25 12:29:36,0,,RM_037,BR_007
CUST_005323,55.0,,South,,2018-04-27 14:01:55,1,2019-12-26 14:01:55,,BR_028
CUST_008141,22.0,Male,,Retail,2015-07-01 07:48:13,0,,RM_043,BR_016
CUST_001400,50.0,Male,,Retail,2017-01-18 17:40:02,0,,RM_045,BR_006
CUST_003385,39.0,Male,North,Premium,2017-02-23 17:03:42,0,,RM_048,BR_003
CUST_004410,73.0,Male,,Retail,2016-04-29 19:34:34,0,,RM_013,BR_015
CUST_003252,63.0,Male,West,Retail,2016-08-29 10:16:24,0,,RM_031,
CUST_005122,74.0,Male,Central,Retail,2017-09-29 08:00:31,1,2020-11-08 08:00:31,RM_035,BR_006
CUST_009904,55.0,Female,East,Corporate,2016-11-22 13:32:36,0,,RM_005,BR_029
CUST_006552,64.0,Male,Central,Corporate,,1,2019-03-20 13:44:47,RM_032,
CUST_009285,41.0,Female,East,Corporate,2022-03-04 08:53:58,1,,RM_034,BR_020
CUST_003613,70.0,Female,Central,SME,2018-09-11 22:15:26,0,,RM_015,
CUST_007304,,Male,East,Retail,2022-06-21 02:32:54,0,,RM_017,
CUST_003355,63.0,Female,East,SME,,0,,RM_048,
CUST_003235,57.0,Male,North,SME,2016-10-09 19:23:44,0,,,BR_011
CUST_003010,61.0,Female,,Premium,2018-11-27 00:27:00,0,,RM_025,BR_009
CUST_008598,50.0,,South,Premium,2019-09-14 00:01:26,0,,RM_017,
CUST_004437,40.0,Male,North,Corporate,2021-04-06 12:09:23,0,,RM_020,BR_018
CUST_002524,,Male,South,Premium,2015-09-25 22:26:47,0,,RM_010,BR_022
CUST_004778,45.0,Female,West,,2018-01-19 06:02:56,0,,RM_022,BR_009
CUST_000486,64.0,Female,,Corporate,2017-11-02 19:48:42,1,2020-01-22 19:48:42,RM_045,BR_002
CUST_001593,,Male,East,Premium,,0,,RM_005,BR_019
CUST_009578,25.0,Male,North,Corporate,2018-10-17 05:49:02,0,,RM_015,BR_029
CUST_004641,,Female,West,SME,2017-06-27 20:27:23,0,,,BR_021
CUST_005637,31.0,,,SME,2023-02-13 01:54:18,0,,,BR_021
CUST_006326,37.0,Female,,Corporate,2021-10-24 15:38:48,0,,RM_006,BR_024
CUST_006783,43.0,Male,East,Retail,,0,,RM_013,BR_029
CUST_002064,22.0,,West,,,0,,RM_042,BR_030
CUST_001891,30.0,Male,South,Corporate,2022-06-19 15:38:21,1,2024-12-31 00:00:00,RM_039,BR_027
CUST_009766,53.0,Male,Central,Corporate,2023-06-04 00:01:17,1,,RM_045,BR_003
CUST_001212,70.0,Female,North,,2022-05-12 19:38:00,0,,,BR_014
CUST_004068,54.0,Male,East,Retail,2023-01-02 08:06:41,1,2024-12-31 00:00:00,RM_026,BR_030
CUST_006924,60.0,Male,,Premium,2017-08-20 17:52:27,0,,RM_005,
CUST_007740,18.0,Female,Central,Retail,2016-04-27 13:22:01,0,,RM_003,BR_014
CUST_005389,29.0,Male,,,2022-12-13 10:10:25,0,,RM_014,BR_022
CUST_007854,,Male,North,Corporate,2020-02-24 20:27:07,0,,RM_044,BR_020
CUST_009252,40.0,Female,East,Corporate,2020-12-23 09:00:32,0,,,BR_008
CUST_007999,51.0,Female,Central,Premium,2021-10-09 17:14:33,0,,RM_012,BR_014
CUST_003499,47.0,Male,,Premium,,0,,RM_029,BR_019
CUST_003645,33.0,Male,West,SME,2016-01-08 06:06:30,0,,RM_037,BR_004
CUST_006856,34.0,Male,,,2015-08-24 14:12:14,0,,,BR_027
CUST_004690,30.0,Female,North,Corporate,2015-10-03 20:34:01,0,,RM_050,BR_012
CUST_001844,30.0,Male,East,Premium,,0,,RM_050,BR_014
CUST_001832,55.0,Male,North,Corporate,,0,,RM_032,BR_006
CUST_000906,28.0,Male,Central,SME,2018-06-30 15:59:12,0,,RM_004,BR_001
CUST_003837,72.0,Male,East,SME,2019-10-02 16:27:42,0,,,BR_024
CUST_004707,,Female,South,Corporate,,0,,RM_046,BR_014
CUST_004966,72.0,,East,Premium,,0,,RM_031,BR_025
CUST_004791,31.0,Female,West,Premium,2018-04-27 17:18:12,0,,RM_017,BR_009
CUST_007293,68.0,Female,West,Premium,2019-08-03 21:34:04,0,,RM_040,BR_022
CUST_001401,,Female,South,,2017-07-18 15:44:26,0,,RM_002,BR_026
CUST_006203,,Male,East,Retail,2020-06-28 05:12:00,0,,,BR_016
CUST_005160,,Male,South,Retail,2017-12-30 09:23:15,1,2021-02-01 09:23:15,,BR_003
CUST_009847,,Male,North,Corporate,2020-05-07 14:26:24,0,,RM_010,BR_013
CUST_002928,52.0,Male,Central,Corporate,2018-09-10 14:59:37,0,,,BR_009
CUST_000624,70.0,Female,,Retail,,0,,RM_039,BR_021
CUST_009017,18.0,Female,East,Corporate,,0,,RM_010,BR_005
CUST_001101,21.0,Female,,Retail,2018-12-26 20:27:05,0,,,BR_010
CUST_002830,55.0,,Central,Corporate,,0,,RM_031,BR_022
CUST_000962,31.0,,South,Premium,2022-02-19 00:52:37,0,,RM_036,
CUST_006063,48.0,,West,,2015-01-16 11:07:14,0,,RM_040,BR_027
CUST_004833,68.0,Female,South,Retail,2021-06-24 20:04:44,0,,RM_016,BR_023
CUST_006347,35.0,Male,North,Retail,,0,,,BR_002
CUST_008188,46.0,Male,East,Premium,2020-08-05 11:17:21,1,2023-05-15 11:17:21,RM_023,BR_002
CUST_002942,37.0,Female,Central,SME,2019-03-24 16:52:34,0,,RM_001,BR_010
CUST_003563,31.0,Female,,,2021-05-31 18:25:03,1,2024-12-31 00:00:00,RM_034,BR_003
CUST_003423,39.0,Female,Central,SME,2021-08-16 10:10:54,0,,,BR_014
CUST_006921,66.0,Female,South,,2018-04-22 13:22:40,1,2020-09-03 13:22:40,RM_038,BR_017
CUST_007581,71.0,,East,Retail,2021-08-11 11:22:49,0,,RM_012,BR_027
CUST_008265,58.0,Female,Central,,2020-05-22 19:35:17,0,,RM_042,
CUST_006793,29.0,Male,Central,Retail,2019-03-25 08:11:36,0,,,
CUST_005867,,Male,South,Corporate,,0,,RM_026,BR_001
CUST_009419,70.0,Male,East,Corporate,,0,,RM_027,BR_005
CUST_007881,,Male,Central,Retail,2015-10-10 16:33:13,0,,RM_031,BR_028
CUST_008012,55.0,Male,Central,SME,2015-05-14 09:30:21,1,2019-05-02 09:30:21,RM_029,
CUST_003191,24.0,Male,North,Retail,2016-11-30 23:02:21,0,,RM_004,BR_013
CUST_003220,36.0,Male,West,Retail,2021-07-22 06:38:23,1,,,
CUST_005594,45.0,Female,South,Corporate,2019-03-08 14:52:45,1,2020-01-04 14:52:45,RM_046,BR_020
CUST_000894,,Male,West,,2021-05-13 17:07:23,0,,RM_007,BR_021
CUST_006676,63.0,Male,South,Retail,2020-12-07 11:37:31,1,2023-12-01 11:37:31,RM_015,BR_016
CUST_005308,51.0,Male,North,Retail,2015-11-25 15:11:47,0,,RM_036,
CUST_005235,58.0,Male,Central,Retail,2023-02-24 16:01:21,0,,RM_021,BR_015
CUST_006211,37.0,Male,East,Premium,2017-03-02 14:07:31,0,,RM_046,BR_001
CUST_009124,62.0,Female,South,Retail,2019-04-04 20:19:37,1,2022-01-03 20:19:37,RM_015,BR_003
CUST_003876,53.0,,Central,Corporate,2016-11-24 13:51:07,0,,RM_005,BR_012
CUST_001225,68.0,Male,North,Retail,2015-11-29 16:46:27,0,,RM_017,BR_016
CUST_005414,39.0,Female,East,Premium,2017-02-05 23:45:26,0,,RM_027,BR_010
CUST_001998,45.0,,,Corporate,,1,2024-12-31 00:00:00,RM_001,BR_014
CUST_009357,45.0,,North,,2017-06-04 15:34:24,0,,RM_040,BR_007
CUST_007364,73.0,Female,,Premium,2020-03-23 03:36:51,0,,RM_028,BR_022
CUST_001829,22.0,Female,West,Corporate,2018-01-05 17:17:54,0,,RM_029,BR_024
CUST_004151,71.0,Male,North,Corporate,2017-07-23 22:40:28,0,,RM_031,BR_005
CUST_006758,,Female,East,SME,2020-10-26 15:18:02,0,,RM_039,BR_020
CUST_004477,22.0,Male,South,Retail,,0,,RM_003,BR_006
CUST_001752,47.0,Male,South,Corporate,,0,,RM_007,BR_010
CUST_009262,62.0,Male,North,Premium,2023-04-27 21:13:09,1,2024-12-31 00:00:00,RM_022,BR_017
CUST_005438,32.0,Male,South,Retail,2018-06-26 21:05:36,1,2020-05-28 21:05:36,RM_028,BR_013
CUST_007334,61.0,Female,Central,Retail,2017-12-08 19:52:48,0,,RM_040,BR_004
CUST_008671,67.0,Female,South,SME,2015-09-18 04:56:53,0,,RM_009,BR_011
CUST_000558,26.0,Female,North,Premium,,0,,,BR_001
CUST_009397,58.0,Male,Central,Retail,2015-09-26 03:50:13,1,2019-09-25 03:50:13,RM_013,BR_013
CUST_009137,60.0,Male,Central,,2021-12-22 21:39:42,1,2023-03-08 21:39:42,RM_008,BR_006
CUST_000257,21.0,Male,,SME,2015-11-17 18:08:38,0,,RM_031,
CUST_000983,26.0,Male,West,Premium,,0,,RM_026,BR_021
CUST_005488,,Female,West,Corporate,2019-03-22 18:34:48,0,,RM_029,BR_021
CUST_003368,60.0,Male,North,,2019-04-09 22:01:59,0,,RM_045,BR_018
CUST_001985,55.0,Male,South,Corporate,2016-10-19 11:35:48,0,,RM_041,BR_025
CUST_008240,54.0,,North,SME,2019-01-26 16:56:41,1,,RM_022,
CUST_000751,65.0,Female,North,Corporate,,0,,RM_048,BR_028
CUST_002054,49.0,Female,North,Corporate,2021-03-29 02:36:48,0,,RM_023,
CUST_005136,,Male,East,Retail,2020-06-09 07:26:46,0,,RM_010,BR_018
CUST_000517,38.0,,Central,Premium,,1,2018-02-15 11:10:25,RM_005,BR_026
CUST_000463,34.0,,Central,,2018-07-24 02:13:22,0,,,BR_010
CUST_007020,47.0,,West,Premium,2020-03-05 10:47:51,0,,RM_050,BR_022
CUST_000375,,Female,East,Corporate,2015-10-21 00:51:16,0,,,BR_008
CUST_009600,53.0,Female,West,,2018-11-21 01:06:40,0,,RM_050,BR_008
CUST_003421,53.0,Male,Central,SME,2019-01-29 03:01:46,0,,RM_014,BR_006
CUST_007113,52.0,,East,Corporate,2022-07-18 10:34:06,0,,RM_014,BR_010
CUST_000476,21.0,Male,West,,2022-03-12 07:56:00,1,,RM_026,BR_008
CUST_006007,67.0,Male,,Premium,2021-05-18 02:15:48,0,,RM_009,BR_019
CUST_000577,24.0,Male,North,SME,2019-06-13 16:21:34,1,2020-06-01 16:21:34,RM_042,BR_014
CUST_005520,72.0,Male,Central,SME,2015-08-13 18:07:40,0,,RM_049,
CUST_008634,42.0,Male,West,Retail,2016-09-17 05:07:14,0,,RM_020,BR_004
CUST_009762,,Female,West,Premium,2020-06-10 06:02:22,0,,RM_020,BR_021
CUST_000728,65.0,Male,Central,Retail,2019-02-23 09:01:24,0,,RM_034,
CUST_007788,67.0,,Central,Premium,2021-03-29 04:16:32,1,2024-12-31 00:00:00,RM_005,BR_027
CUST_006452,44.0,Female,Central,Premium,2016-02-14 07:16:49,0,,RM_014,BR_008
CUST_009205,26.0,Male,South,Corporate,,0,,RM_048,BR_013
CUST_003436,54.0,,South,,2015-03-17 20:18:58,1,2015-06-10 20:18:58,RM_022,BR_010
CUST_006058,55.0,Male,West,,2016-02-04 17:53:21,1,2019-01-26 17:53:21,RM_014,BR_008
CUST_001503,,Male,Central,Corporate,2020-01-28 07:59:48,0,,RM_027,BR_017
CUST_000309,60.0,Male,Central,Retail,2015-12-03 19:14:48,1,2019-04-30 19:14:48,RM_032,BR_014
CUST_009059,34.0,Male,North,,2022-05-09 08:40:06,0,,,BR_013
CUST_001642,,,South,,2020-01-19 08:22:09,0,,RM_021,BR_012
CUST_000287,73.0,Male,North,Retail,2019-11-09 12:00:36,0,,RM_002,BR_022
CUST_009340,30.0,Male,North,Retail,2020-12-20 20:09:14,1,,RM_037,BR_010
CUST_002964,43.0,Female,West,SME,2020-05-31 20:42:48,0,,RM_013,BR_016
CUST_005150,18.0,Female,,Premium,2016-03-04 01:11:15,0,,RM_018,BR_023
CUST_003730,42.0,Male,North,Corporate,2016-09-24 09:00:57,1,2019-05-08 09:00:57,RM_046,BR_002
CUST_008669,40.0,Female,South,Premium,2020-10-18 03:20:10,0,,RM_044,BR_008
