interaction_id,customer_id,date,channel,reason,resolved,sentiment_score
INT_0005899,CUST_001184,2023-09-27 04:08:05,Email,Inquiry,Yes,8.3
INT_0013764,CUST_004890,2024-01-05 19:59:23,Call Centre,Loan Query,No,
INT_0005857,CUST_001397,2020-08-17 13:38:54,Chat,Inquiry,Yes,7.3
INT_0015755,CUST_005194,2020-09-23 02:57:02,,Feedback,No,9.0
INT_0007541,CUST_001588,2018-02-01 08:17:22,Branch,Feedback,Yes,3.2
INT_0007028,CUST_007198,,Email,Account Issue,No,2.5
INT_0014545,CUST_006084,,Branch,Loan Query,No,8.1
INT_0001188,CUST_003611,2023-12-20 05:13:03,,,,7.5
INT_0018005,CUST_009142,2023-12-06 14:58:07,,Loan Query,Yes,2.1
INT_0009802,CUST_004535,2021-07-14 17:37:48,Email,Feedback,No,8.6
INT_0002853,CUST_002938,2020-02-07 00:00:49,Branch,Complaint,Yes,8.1
INT_0008300,CUST_008567,2019-10-12 00:34:14,,Account Issue,Yes,2.8
INT_0006110,CUST_006681,2024-10-26 09:46:39,Chat,Feedback,No,3.0
INT_0003803,CUST_001564,,Call Centre,Inquiry,Yes,10.0
INT_0012278,CUST_000934,2022-04-08 21:42:42,Branch,Complaint,No,7.2
INT_0008925,CUST_009956,2024-02-17 02:56:44,Chat,Inquiry,No,6.3
INT_0000187,CUST_004269,,Email,Account Issue,Yes,4.0
INT_0013748,CUST_006895,2022-12-13 10:25:01,Chat,Loan Query,Yes,6.9
INT_0019689,CUST_003733,2019-06-29 04:41:21,Chat,Feedback,Yes,5.9
INT_0018942,CUST_007399,2020-06-27 11:35:58,Call Centre,Complaint,Yes,
INT_0012053,CUST_009742,2024-11-27 15:27:56,Email,Loan Query,Yes,
INT_0002268,CUST_000278,2021-01-02 07:49:16,Chat,Complaint,Yes,6.4
INT_0014442,CUST_005466,2019-01-25 11:20:28,Email,Feedback,Yes,4.4
INT_0017291,CUST_003243,2019-10-15 15:06:15,Branch,Loan Query,Yes,9.0
INT_0000175,CUST_000112,2024-10-22 06:28:37,Call Centre,Complaint,No,6.1
INT_0008304,CUST_000780,2021-07-14 08:19:07,Email,Inquiry,Yes,3.3
INT_0018916,CUST_002860,2021-04-25 03:14:20,Chat,,,1.4
INT_0019151,CUST_003191,2019-02-26 19:14:54,Call Centre,Inquiry,Yes,6.3
INT_0007940,CUST_001709,2021-12-06 09:08:53,Chat,Account Issue,Yes,6.4
INT_0011390,CUST_002905,2023-05-12 10:12:11,,Account Issue,No,
INT_0015134,CUST_003488,2022-10-12 02:29:55,Email,,No,
INT_0005154,CUST_007068,,Chat,Complaint,,9.4
INT_0013518,CUST_006266,2019-10-26 04:55:28,Email,Complaint,,5.0
INT_0006117,CUST_001071,2022-10-16 07:02:27,Branch,Account Issue,,7.2
INT_0015124,CUST_003925,2023-01-28 14:31:14,,Complaint,Yes,3.7
INT_0013904,CUST_009411,2023-08-14 14:40:22,Branch,Account Issue,Yes,4.3
INT_0000422,CUST_002968,2019-10-11 03:42:27,Branch,Account Issue,No,
INT_0005483,CUST_002411,2020-01-10 10:19:42,Chat,,No,1.5
INT_0002484,CUST_009178,2021-03-02 21:59:33,Email,Account Issue,,8.5
INT_0014027,CUST_002440,2019-12-05 05:12:43,,Account Issue,Yes,10.0
INT_0012090,CUST_005147,2020-09-17 08:59:42,Call Centre,Complaint,Yes,6.8
INT_0010145,CUST_001232,2023-09-30 06:19:49,Chat,Inquiry,Yes,6.9
INT_0007033,CUST_004264,2023-11-26 11:27:25,Call Centre,Loan Query,Yes,3.0
INT_0019476,CUST_005209,2020-01-10 14:40:47,Chat,,Yes,1.8
INT_0016634,CUST_003411,,Email,,Yes,4.7
INT_0004280,CUST_002690,2021-08-21 09:51:50,Email,Loan Query,,6.4
INT_0019403,CUST_001272,2024-03-03 20:00:18,,Loan Query,No,2.5
INT_0017530,CUST_007211,2019-08-02 14:17:12,Branch,Feedback,No,
INT_0015844,CUST_008280,2022-06-27 11:46:07,Chat,Complaint,Yes,
INT_0002134,CUST_008315,2019-10-26 05:55:52,Email,Feedback,No,6.7
INT_0012364,CUST_004963,2019-04-18 06:29:15,Call Centre,Account Issue,Yes,
INT_0017234,CUST_003590,2019-10-06 00:07:47,Call Centre,,Yes,8.7
INT_0007210,CUST_008987,2022-06-03 07:32:47,,Account Issue,Yes,1.7
INT_0007783,CUST_001982,2024-02-08 13:39:00,Email,Complaint,Yes,
INT_0017298,CUST_007486,2018-06-15 07:57:50,Email,Loan Query,Yes,1.5
INT_0000398,CUST_008308,2024-07-22 16:40:10,Chat,,Yes,8.3
INT_0005521,CUST_000211,,Call Centre,Complaint,Yes,2.9
INT_0017844,CUST_002274,,Call Centre,Feedback,No,3.7
INT_0015869,CUST_004557,2022-04-25 00:59:19,Call Centre,Inquiry,,2.4
INT_0014529,CUST_008400,2024-02-10 15:21:41,Call Centre,Account Issue,Yes,5.1
INT_0013194,CUST_002640,2019-04-19 06:12:07,Call Centre,Inquiry,No,1.2
INT_0000306,CUST_007927,2020-05-16 01:30:35,Chat,Inquiry,Yes,7.1
INT_0009877,CUST_004100,,Email,Inquiry,No,1.7
INT_0009631,CUST_001214,2021-02-21 18:35:28,Branch,Feedback,Yes,3.7
INT_0010997,CUST_002980,2019-10-19 22:51:31,Email,Account Issue,Yes,3.1
INT_0016158,CUST_005360,2020-09-24 04:00:55,Chat,Account Issue,,4.1
INT_0010489,CUST_005802,2018-06-22 18:35:56,Call Centre,Account Issue,No,2.1
INT_0001928,CUST_006164,2024-04-15 02:20:22,Email,Feedback,No,3.3
INT_0011945,CUST_007243,2024-12-13 09:21:19,,Complaint,Yes,6.7
INT_0004709,CUST_003892,,Chat,Account Issue,Yes,4.1
INT_0002222,CUST_000945,2021-06-24 20:48:51,Chat,Loan Query,No,
INT_0016502,CUST_000904,2018-08-16 03:48:59,Branch,Account Issue,No,8.0
INT_0005955,CUST_003306,2020-06-23 00:13:01,Call Centre,Feedback,No,2.8
INT_0002965,CUST_004035,2022-05-03 02:54:03,,Complaint,Yes,2.1
INT_0000005,CUST_009500,2024-05-06 11:31:54,Call Centre,Account Issue,No,8.3
INT_0006179,CUST_005068,2024-04-30 09:31:16,Email,Loan Query,Yes,6.5
INT_0006536,CUST_001111,,Chat,Account Issue,Yes,4.9
INT_0003062,CUST_003769,,,Inquiry,No,1.8
INT_0003239,CUST_005970,2020-07-05 22:18:58,Call Centre,Loan Query,Yes,5.9
INT_0019178,CUST_000012,2024-04-19 14:25:48,Call Centre,Feedback,,
INT_0018213,CUST_001734,2018-07-09 15:30:53,Email,Loan Query,Yes,6.2
INT_0001005,CUST_002092,,,Feedback,Yes,3.0
INT_0003577,CUST_005502,2023-10-16 16:50:23,Branch,Inquiry,Yes,8.7
INT_0002485,CUST_007121,2023-09-06 13:46:36,Chat,Loan Query,Yes,1.5
INT_0005356,CUST_002842,2024-05-21 06:42:57,,Feedback,Yes,
INT_0005742,CUST_005193,2019-08-06 21:14:42,Chat,Loan Query,Yes,
INT_0012544,CUST_004551,2023-08-25 03:53:06,Email,Inquiry,Yes,2.2
INT_0005142,CUST_001055,2022-09-14 23:54:21,Email,Loan Query,No,5.2
INT_0000975,CUST_009177,2022-04-13 17:41:56,Branch,Feedback,Yes,6.4
INT_0019209,CUST_002705,2023-12-03 12:11:56,Branch,,Yes,3.9
INT_0006498,CUST_005650,,,Account Issue,,6.4
INT_0003552,CUST_003520,2023-09-13 10:10:54,,Complaint,No,1.5
INT_0012223,CUST_001712,2020-07-30 04:47:35,,Feedback,Yes,9.0
INT_0000245,CUST_005037,2019-02-04 04:39:10,Branch,Feedback,Yes,2.9
INT_0007562,CUST_000033,,Chat,,Yes,8.4
INT_0010874,CUST_003946,2021-07-23 12:18:29,Email,Loan Query,Yes,8.4
INT_0009809,CUST_006360,,Branch,Feedback,Yes,
INT_0008444,CUST_006207,,Chat,Complaint,Yes,7.9
INT_0019864,CUST_003959,2021-11-25 15:02:00,Call Centre,Account Issue,,8.4
INT_0006184,CUST_004863,2021-05-29 08:57:54,Email,Account Issue,Yes,8.8
INT_0014211,CUST_004008,,Email,Inquiry,Yes,7.8
INT_0008742,CUST_003895,2022-04-17 05:51:03,Call Centre,Feedback,No,2.6
INT_0011882,CUST_005468,2021-05-14 12:42:18,Email,,Yes,7.3
INT_0000563,CUST_001995,2020-06-07 03:28:01,Email,Complaint,Yes,4.6
INT_0014199,CUST_005320,2018-02-18 15:06:00,Call Centre,,Yes,9.6
INT_0009108,CUST_004196,2021-10-09 22:11:17,Branch,,Yes,7.6
INT_0019346,CUST_005163,2021-06-30 09:15:01,Call Centre,,Yes,3.7
INT_0015777,CUST_001633,,,Feedback,Yes,4.3
INT_0018038,CUST_006488,2023-10-21 11:45:14,,Loan Query,Yes,5.1
INT_0003922,CUST_007277,2024-05-18 10:42:59,Email,Account Issue,Yes,
INT_0001096,CUST_003934,2022-10-28 05:16:27,Call Centre,Complaint,Yes,8.0
INT_0001535,CUST_009133,2022-11-27 11:11:50,Chat,Complaint,Yes,8.2
INT_0003100,CUST_004580,2022-08-01 20:09:55,Branch,Account Issue,,6.2
INT_0014374,CUST_001476,2021-05-05 02:17:22,Chat,,Yes,1.1
INT_0008078,CUST_000859,2023-10-02 16:10:00,Branch,Loan Query,Yes,
INT_0012115,CUST_004300,2019-08-17 09:25:42,Branch,Complaint,No,6.2
INT_0015892,CUST_003770,2018-07-09 15:22:09,Call Centre,,Yes,1.2
INT_0005960,CUST_001532,2020-03-20 17:09:23,Call Centre,,No,7.1
INT_0001775,CUST_002719,2019-03-19 13:51:39,Email,Loan Query,,8.0
INT_0009654,CUST_002903,2022-01-06 07:14:22,Email,Feedback,,5.9
INT_0009320,CUST_009625,2024-04-07 19:59:55,Email,Complaint,No,8.7
INT_0014524,CUST_005960,2022-02-14 03:54:02,Branch,Account Issue,Yes,
INT_0009865,CUST_002452,2022-04-06 16:54:02,Email,Inquiry,Yes,5.0
INT_0002968,CUST_000537,2020-03-20 12:32:35,Chat,Inquiry,Yes,
INT_0003634,CUST_009753,,,Feedback,Yes,
INT_0004933,CUST_008645,2023-07-03 00:59:09,Branch,Complaint,,1.5
INT_0000211,CUST_007939,2022-08-12 07:53:19,Email,Account Issue,Yes,4.9
INT_0011502,CUST_009167,2019-01-05 03:58:01,Branch,Inquiry,Yes,3.7
INT_0015884,CUST_003110,,Chat,Inquiry,Yes,8.6
INT_0008121,CUST_005551,2019-09-06 20:49:13,Chat,Feedback,No,1.1
INT_0012002,CUST_003540,2018-03-24 08:34:35,Branch,Loan Query,Yes,
INT_0009774,CUST_001330,2020-05-18 11:25:44,Email,Inquiry,Yes,9.4
INT_0002239,CUST_003005,2024-11-14 09:05:44,Call Centre,Account Issue,Yes,1.7
INT_0002867,CUST_000328,2020-08-03 15:33:09,Email,Feedback,Yes,9.5
INT_0010436,CUST_007553,2019-09-12 16:28:19,,Feedback,Yes,2.7
INT_0018574,CUST_009588,,Call Centre,Feedback,No,
INT_0012722,CUST_000103,2022-12-18 08:35:26,Branch,,No,5.4
INT_0002972,CUST_003433,2018-07-10 22:01:46,Email,Complaint,Yes,7.9
INT_0018573,CUST_008048,2018-12-02 23:45:45,Email,Inquiry,Yes,7.9
INT_0018378,CUST_006879,2023-07-07 23:56:03,,Account Issue,No,7.3
INT_0007738,CUST_002776,2019-09-25 22:07:00,Call Centre,Feedback,Yes,4.1
INT_0000340,CUST_009629,,Branch,Loan Query,No,6.2
INT_0005380,CUST_008305,,Chat,Complaint,Yes,
INT_0009987,CUST_004093,2020-04-28 10:08:51,Branch,Account Issue,,7.1
INT_0003938,CUST_004423,2018-04-18 09:09:15,,,Yes,3.6
INT_0014418,CUST_009319,,Email,Loan Query,,3.5
INT_0002104,CUST_002282,2022-10-18 20:08:35,,Feedback,Yes,
INT_0017838,CUST_005290,2023-11-18 03:21:38,,Loan Query,Yes,
INT_0015769,CUST_000977,2023-05-29 08:45:07,Call Centre,Loan Query,Yes,8.5
INT_0019847,CUST_008506,2019-08-30 01:18:02,Chat,Feedback,No,1.6
INT_0001377,CUST_002227,2022-11-29 23:29:10,Chat,,Yes,5.1
INT_0004659,CUST_006000,2021-06-29 15:10:41,Chat,,No,4.4
INT_0012697,CUST_003824,2023-05-12 21:29:01,,Complaint,Yes,7.8
INT_0018340,CUST_007748,,Branch,Loan Query,Yes,9.2
INT_0000387,CUST_009718,2021-10-12 16:56:22,Chat,Complaint,Yes,8.2
INT_0014189,CUST_006900,2020-04-05 07:28:08,Call Centre,Account Issue,Yes,7.9
INT_0013068,CUST_006299,,Chat,Account Issue,No,7.2
INT_0013939,CUST_005637,2020-09-27 20:39:06,Chat,Loan Query,Yes,3.5
INT_0017414,CUST_004251,2023-10-14 05:59:03,Chat,Loan Query,,2.7
INT_0004223,CUST_004642,2021-04-10 23:32:07,Call Centre,Loan Query,No,
INT_0014536,CUST_006304,2022-11-29 00:50:21,Branch,,,2.5
INT_0018083,CUST_005087,2020-01-11 13:09:00,,Loan Query,,6.3
INT_0001884,CUST_005777,2022-04-08 16:03:24,Branch,,Yes,5.1
INT_0012092,CUST_006786,,Email,Complaint,Yes,
INT_0011507,CUST_003897,2019-10-25 08:58:14,Call Centre,,Yes,6.2
INT_0013404,CUST_003420,2022-07-30 09:32:39,Branch,,,7.4
INT_0013790,CUST_006322,2022-07-20 13:39:33,,,,1.1
INT_0000782,CUST_006933,2023-04-08 06:40:30,Chat,,Yes,3.1
INT_0013537,CUST_004007,2021-06-01 22:10:53,Call Centre,Loan Query,Yes,9.2
INT_0000959,CUST_009856,2024-07-24 14:50:33,Chat,Inquiry,,7.4
INT_0009595,CUST_003719,2022-09-08 05:25:02,Call Centre,Loan Query,,5.4
INT_0017529,CUST_006920,2018-06-28 02:49:01,Email,Complaint,Yes,7.5
INT_0013718,CUST_000852,,Branch,,Yes,2.2
INT_0012438,CUST_000446,2018-03-06 19:16:19,Branch,Feedback,Yes,8.2
INT_0007872,CUST_009097,2020-06-04 10:42:45,Call Centre,Feedback,No,7.4
INT_0008268,CUST_003642,2019-12-22 04:32:19,Email,Account Issue,Yes,5.8
INT_0015814,CUST_001699,2018-03-26 12:54:59,Call Centre,Inquiry,Yes,
INT_0007839,CUST_008703,2024-10-08 01:16:55,Call Centre,Feedback,No,3.6
INT_0005161,CUST_007206,2023-02-11 10:25:52,Chat,Feedback,Yes,5.6
INT_0005668,CUST_004657,2020-06-02 20:05:06,Email,Feedback,Yes,1.5
INT_0000282,CUST_006853,2023-11-21 03:21:27,Chat,Complaint,No,8.4
INT_0018978,CUST_001474,2021-03-28 17:05:43,Branch,Inquiry,Yes,
INT_0014942,CUST_003833,2021-09-25 12:06:01,Branch,Feedback,Yes,3.4
INT_0002803,CUST_001142,2024-04-24 14:15:55,Call Centre,Inquiry,Yes,1.6
INT_0011276,CUST_008329,2020-09-16 02:34:38,Email,Account Issue,Yes,1.2
INT_0015145,CUST_001522,,Email,Inquiry,Yes,6.8
INT_0006690,CUST_001902,2020-03-17 12:03:07,,Account Issue,Yes,5.2
INT_0005983,CUST_009770,2019-04-18 14:20:08,Email,Loan Query,Yes,8.3
INT_0005849,CUST_009414,2023-09-10 09:02:00,,Complaint,Yes,
INT_0006456,CUST_005072,2024-05-14 22:45:35,Email,Inquiry,,
INT_0001802,CUST_005623,2020-09-17 14:22:56,Branch,Account Issue,Yes,1.6
INT_0015359,CUST_007143,2019-11-20 17:02:09,Email,,Yes,1.9
INT_0014773,CUST_002460,2022-12-26 00:38:23,,Complaint,Yes,3.0
INT_0007120,CUST_003076,2018-12-06 20:36:09,,Feedback,,1.1
INT_0009020,CUST_004229,2022-06-02 14:28:06,,Complaint,,9.6
INT_0013668,CUST_008716,2019-05-10 08:57:34,Email,,Yes,9.6
INT_0006411,CUST_005495,2020-05-13 07:36:13,Email,Complaint,No,2.2
INT_0006842,CUST_007833,2019-04-04 11:33:05,Call Centre,Complaint,Yes,7.1
INT_0015067,CUST_007631,2019-02-21 09:13:23,Chat,Inquiry,Yes,5.0
INT_0014038,CUST_008705,2018-03-22 03:52:09,Chat,,Yes,6.5
INT_0007733,CUST_002472,2018-01-08 07:58:50,Email,Loan Query,,9.3
INT_0004068,CUST_002716,,,Account Issue,Yes,9.0
INT_0001834,CUST_004951,2019-04-09 03:51:51,Chat,Account Issue,Yes,6.2
INT_0009161,CUST_009002,,Call Centre,Inquiry,,8.2
INT_0016013,CUST_000120,,Email,Complaint,Yes,
INT_0010890,CUST_004902,2023-07-20 18:21:59,Call Centre,Feedback,,
INT_0016739,CUST_007764,2022-09-23 19:28:23,Branch,,Yes,9.8
INT_0014454,CUST_004668,2023-04-23 17:10:46,,Feedback,,2.6
INT_0007421,CUST_004527,2022-05-29 18:51:51,Call Centre,,,9.6
INT_0018834,CUST_006910,2024-03-24 02:11:35,Chat,Account Issue,Yes,9.0
INT_0016071,CUST_008750,2018-10-13 10:05:49,Branch,,Yes,
INT_0007852,CUST_008413,2023-10-14 10:47:03,Branch,Loan Query,No,8.3
INT_0019824,CUST_003072,2024-06-07 14:08:26,Call Centre,Complaint,Yes,7.2
INT_0010199,CUST_006700,2023-08-20 11:32:40,Call Centre,Feedback,Yes,5.9
INT_0019379,CUST_007111,2022-10-25 23:31:42,Branch,Loan Query,No,4.1
INT_0013123,CUST_001041,2024-07-28 04:21:22,Email,Feedback,Yes,9.1
INT_0017948,CUST_000038,2019-07-05 01:32:10,Call Centre,Feedback,Yes,9.6
INT_0001350,CUST_002733,2024-11-30 07:38:02,,Inquiry,Yes,1.4
INT_0007801,CUST_008012,2019-08-06 22:01:00,Email,Inquiry,Yes,5.9
INT_0009174,CUST_003558,2020-06-19 01:37:15,Chat,Feedback,Yes,4.2
INT_0002828,CUST_003205,2018-08-02 18:39:11,Email,Inquiry,No,4.6
INT_0007537,CUST_007987,,,Complaint,Yes,4.4
INT_0006541,CUST_008940,2021-04-16 02:45:26,,Feedback,No,8.7
INT_0000900,CUST_007515,2018-08-25 08:43:55,Chat,Loan Query,Yes,
INT_0004294,CUST_008137,2019-11-30 01:54:51,Chat,Account Issue,Yes,7.5
INT_0001531,CUST_009320,2020-12-16 23:31:13,Call Centre,Loan Query,,
INT_0019227,CUST_009043,,Email,Inquiry,No,9.8
INT_0012147,CUST_003659,,Chat,Loan Query,Yes,7.9
INT_0009490,CUST_001067,2022-03-29 02:25:43,Chat,Inquiry,,1.6
INT_0008850,CUST_003778,2023-10-06 03:04:24,Chat,Account Issue,Yes,1.3
INT_0015282,CUST_007319,2021-08-22 16:52:32,Email,Loan Query,Yes,5.3
INT_0019078,CUST_008412,2021-11-06 11:47:32,,Complaint,Yes,7.8
INT_0004865,CUST_001312,,Call Centre,Account Issue,Yes,4.4
INT_0012140,CUST_004067,2018-08-30 18:14:44,Chat,Loan Query,Yes,6.6
INT_0001074,CUST_007127,2024-02-06 22:33:50,,Loan Query,Yes,3.8
INT_0011364,CUST_007589,2022-07-05 02:45:04,Chat,Loan Query,,6.0
INT_0017398,CUST_004482,2019-11-17 06:32:16,Chat,Loan Query,No,6.2
INT_0005258,CUST_003695,2022-03-07 20:32:54,,Account Issue,No,8.1
INT_0013833,CUST_007052,,,Account Issue,Yes,7.4
INT_0007368,CUST_003399,,Chat,,No,
INT_0018844,CUST_003672,2024-05-28 01:16:05,Email,Loan Query,Yes,5.0
INT_0010183,CUST_007546,2021-11-03 22:51:06,Branch,,No,9.9
INT_0002582,CUST_009181,,Chat,Account Issue,Yes,8.6
INT_0001627,CUST_002095,,Branch,Feedback,Yes,8.8
INT_0005304,CUST_001646,2018-05-30 00:27:59,,Inquiry,Yes,2.2
INT_0016122,CUST_005604,2022-06-09 12:48:36,Chat,Account Issue,,5.1
INT_0002354,CUST_003662,2018-11-11 02:27:25,Email,Feedback,Yes,4.2
INT_0005612,CUST_005467,,Call Centre,,,3.1
INT_0007218,CUST_000056,2020-05-30 11:04:46,Email,Account Issue,Yes,7.6
INT_0008137,CUST_009894,2018-06-01 01:56:47,Branch,Inquiry,Yes,3.0
INT_0012013,CUST_006409,2023-12-11 09:02:24,,Account Issue,No,1.4
INT_0017413,CUST_007897,2020-12-26 18:06:12,Call Centre,Feedback,,1.9
INT_0009164,CUST_005907,2018-12-03 21:27:01,Chat,Account Issue,Yes,1.2
INT_0006972,CUST_006053,2023-03-26 23:32:10,Call Centre,Complaint,No,3.3
INT_0013271,CUST_009317,2024-12-26 23:36:03,Call Centre,Loan Query,Yes,8.3
INT_0015226,CUST_008979,2020-03-31 11:13:33,Email,Complaint,,7.1
INT_0010210,CUST_005031,,Call Centre,Loan Query,No,
INT_0013739,CUST_002596,2018-10-31 10:26:52,,Account Issue,Yes,6.0
INT_0000738,CUST_009648,2020-03-15 09:59:44,Branch,Account Issue,Yes,3.0
INT_0019399,CUST_006654,2019-07-30 00:03:58,Email,Inquiry,Yes,4.3
INT_0010063,CUST_001699,2023-06-10 06:12:32,Call Centre,Account Issue,Yes,
INT_0018146,CUST_008497,,Call Centre,Inquiry,,5.1
INT_0017407,CUST_005063,2018-06-29 22:14:57,Call Centre,Inquiry,No,7.7
INT_0017308,CUST_001929,2021-05-14 08:33:29,Branch,Account Issue,Yes,5.5
INT_0000356,CUST_002199,,Chat,Inquiry,Yes,8.7
INT_0004506,CUST_008016,,Call Centre,Loan Query,Yes,8.2
INT_0002801,CUST_007504,,Chat,,Yes,1.3
INT_0015957,CUST_007800,2019-02-19 19:37:26,Email,,Yes,4.3
INT_0011850,CUST_008561,2021-02-16 12:07:34,,Complaint,Yes,
INT_0011835,CUST_005877,2019-01-26 00:28:39,Call Centre,Inquiry,,9.8
INT_0016068,CUST_002181,2020-03-06 20:41:35,Chat,Complaint,No,4.9
INT_0007956,CUST_004811,2020-04-16 18:39:31,Call Centre,,No,
INT_0006845,CUST_002586,2023-10-19 16:23:49,Chat,Complaint,No,3.0
INT_0013363,CUST_001661,2024-10-15 10:34:26,Call Centre,Account Issue,Yes,7.1
INT_0004732,CUST_001508,2024-04-23 02:43:56,,Feedback,,7.0
INT_0015343,CUST_001008,2020-06-14 00:30:37,Chat,Feedback,No,8.2
INT_0012605,CUST_007174,2022-03-25 13:51:24,Email,Inquiry,Yes,7.6
INT_0010464,CUST_008151,,Branch,Feedback,No,2.8
INT_0000583,CUST_000575,2023-11-09 19:20:49,Branch,Inquiry,No,5.3
INT_0016733,CUST_005150,2022-10-04 12:01:08,,Complaint,Yes,8.8
INT_0002255,CUST_009125,2024-01-26 21:55:32,Email,Loan Query,Yes,1.2
INT_0011543,CUST_007628,2021-04-29 08:54:47,Branch,Loan Query,No,1.6
INT_0006837,CUST_001255,2019-03-13 03:58:33,Chat,Complaint,No,6.0
INT_0015378,CUST_009094,2024-05-05 12:10:23,Branch,Account Issue,No,
INT_0009626,CUST_007568,2023-06-28 01:14:10,,Complaint,Yes,5.0
INT_0019407,CUST_004308,2023-11-11 02:41:47,Chat,Loan Query,Yes,
INT_0018817,CUST_002455,2022-06-15 00:35:41,,Feedback,No,1.8
INT_0016801,CUST_000970,2021-03-27 09:53:53,Chat,Inquiry,Yes,7.7
INT_0004162,CUST_003743,2023-06-03 13:19:11,Call Centre,Complaint,Yes,6.8
INT_0006239,CUST_006088,2018-01-05 02:40:54,Branch,Feedback,,1.6
INT_0019481,CUST_003808,2018-10-02 15:13:12,Branch,Inquiry,Yes,1.0
INT_0006090,CUST_008533,2020-11-26 15:20:20,Call Centre,Loan Query,Yes,4.6
INT_0008158,CUST_006217,2024-09-27 06:12:39,Chat,Complaint,Yes,2.5
INT_0005468,CUST_001504,2021-09-05 02:35:24,Chat,,Yes,
INT_0001252,CUST_006021,2023-05-02 13:43:16,Call Centre,Account Issue,Yes,
INT_0017519,CUST_001471,2021-02-08 06:28:51,Chat,Loan Query,No,1.9
INT_0018019,CUST_003786,,Email,Inquiry,Yes,4.3
INT_0009202,CUST_003309,2022-06-18 12:26:31,Call Centre,,Yes,1.3
INT_0011902,CUST_006637,2019-09-03 02:57:06,Branch,,Yes,4.1
INT_0018869,CUST_007239,2023-12-20 00:56:46,Call Centre,Loan Query,Yes,7.0
INT_0000774,CUST_008423,2024-10-30 01:12:31,Branch,Complaint,No,3.4
INT_0019862,CUST_004306,2024-07-19 15:49:09,Chat,Complaint,Yes,6.6
INT_0011980,CUST_003986,2019-12-15 05:09:23,Call Centre,Inquiry,,1.6
INT_0009872,CUST_000266,2022-05-29 07:14:09,Email,Account Issue,No,7.2
INT_0018229,CUST_002868,2021-01-15 02:21:08,Chat,Complaint,Yes,
INT_0015552,CUST_001507,2024-06-30 17:53:49,Call Centre,Complaint,Yes,3.0
INT_0001668,CUST_007521,2020-06-21 19:39:39,Email,,,
INT_0018014,CUST_009504,2023-11-13 13:34:26,Branch,,,6.7
INT_0015391,CUST_006514,2021-08-25 01:29:23,Branch,Inquiry,Yes,
INT_0016412,CUST_006409,2023-05-25 11:20:33,Call Centre,Inquiry,Yes,4.4
INT_0012464,CUST_009656,2018-07-30 09:38:04,Call Centre,Feedback,,1.2
INT_0018517,CUST_004062,2019-12-16 00:47:02,Chat,,,7.5
INT_0013463,CUST_007131,2024-10-16 12:48:34,Email,Account Issue,,7.6
INT_0010639,CUST_002658,2020-01-15 12:07:44,,Account Issue,Yes,7.7
INT_0001132,CUST_007655,2021-05-22 13:58:16,Branch,Loan Query,Yes,2.4
INT_0007601,CUST_003955,2022-03-07 14:09:05,Branch,Inquiry,No,3.6
INT_0015460,CUST_007933,2023-10-01 19:52:44,Branch,Account Issue,Yes,3.9
INT_0017727,CUST_004776,2021-07-13 23:04:39,Call Centre,,Yes,7.3
INT_0000973,CUST_001955,2023-09-07 07:55:57,Call Centre,Loan Query,Yes,2.7
INT_0019294,CUST_008729,2021-09-22 07:05:43,Email,Feedback,,7.3
INT_0003647,CUST_006668,2018-04-13 08:36:50,Call Centre,,No,6.7
INT_0008267,CUST_008482,2019-05-17 09:04:00,Call Centre,Inquiry,Yes,2.4
INT_0004952,CUST_001260,2021-05-22 19:41:21,Branch,Loan Query,Yes,7.0
INT_0017230,CUST_001054,2019-12-25 03:30:17,Email,Account Issue,,6.7
INT_0007564,CUST_006588,,Branch,,Yes,5.3
INT_0017824,CUST_008799,2024-05-29 18:32:40,Email,,Yes,1.2
INT_0000141,CUST_008606,2021-04-19 04:03:55,,Feedback,No,2.1
INT_0019753,CUST_007415,2018-09-30 10:04:52,Email,Complaint,,1.2
INT_0004035,CUST_001057,2023-10-09 18:00:58,Email,Account Issue,No,2.3
INT_0011751,CUST_000289,2023-01-10 11:45:38,Call Centre,Account Issue,Yes,6.4
INT_0003587,CUST_001225,2024-05-02 05:09:37,Branch,Feedback,Yes,4.2
INT_0016297,CUST_006668,2022-02-06 04:22:35,,,Yes,6.5
INT_0003902,CUST_008040,2018-03-13 10:16:39,Branch,,Yes,9.9
INT_0014720,CUST_002875,2019-11-18 01:01:12,Call Centre,Complaint,Yes,7.8
INT_0008836,CUST_003682,2023-05-15 15:44:47,Call Centre,Inquiry,Yes,9.8
INT_0015289,CUST_007183,2021-05-18 23:27:50,Branch,Account Issue,Yes,7.2
INT_0008174,CUST_003824,2021-08-31 23:52:28,Branch,Feedback,Yes,2.8
INT_0006686,CUST_005791,2022-03-14 09:43:37,Call Centre,Loan Query,Yes,2.9
INT_0003750,CUST_005419,2018-12-09 14:16:35,,Loan Query,Yes,4.2
INT_0002600,CUST_000463,,Call Centre,Feedback,,1.7
INT_0010348,CUST_006131,2024-05-21 22:31:44,Branch,Complaint,No,5.8
INT_0011497,CUST_008830,,Chat,Inquiry,,7.3
INT_0013176,CUST_009174,2022-01-05 00:08:01,Email,Loan Query,No,7.2
INT_0008449,CUST_006371,2022-09-15 12:47:18,Email,Feedback,Yes,2.3
