account_id,customer_id,account_type,balance,status,open_date,close_date,product_count
ACC_0014836,CUST_007083,Current,22729.33,Active,2016-03-28 21:34:13,,4.0
ACC_0002454,CUST_000989,Fixed Deposit,9586.76,Active,2017-02-21 22:34:08,,1.0
ACC_0011563,CUST_005968,Current,97851.13,Active,2017-01-28 22:40:29,,
ACC_0002896,CUST_006454,Fixed Deposit,50841.9,Active,2021-01-11 22:58:53,,4.0
ACC_0014759,CUST_005258,Current,,Closed,,2017-06-06 04:06:08,
ACC_0009721,CUST_000605,Savings,5532.06,Active,,,3.0
ACC_0011573,CUST_004216,Loan,122491.17,Active,2022-03-20 04:16:14,,1.0
ACC_0011784,CUST_005962,Savings,,Active,,,1.0
ACC_0006722,CUST_003499,,118010.91,Active,,,3.0
ACC_0004189,CUST_001303,Fixed Deposit,9912.18,Active,2023-06-01 20:32:16,,3.0
ACC_0003863,CUST_004618,Fixed Deposit,143128.27,Active,,,3.0
ACC_0002492,CUST_009006,,,Closed,,2015-07-27 07:35:22,4.0
ACC_0000329,CUST_002594,,11238.43,,2021-07-04 20:16:54,,3.0
ACC_0002888,CUST_002545,Current,67436.45,Active,2015-09-02 12:23:12,,4.0
ACC_0000991,CUST_001353,,54799.26,Active,2019-03-30 12:36:03,,
ACC_0011086,CUST_006980,Fixed Deposit,15603.2,Active,2016-11-05 07:15:23,,3.0
ACC_0009066,CUST_001566,Savings,104248.49,Dormant,2015-02-24 18:03:22,,3.0
ACC_0014698,CUST_006081,Current,99651.31,Active,2018-01-24 03:50:50,,1.0
ACC_0003675,CUST_009601,Current,100602.18,Active,2022-04-27 17:05:41,,1.0
ACC_0014044,CUST_002105,Fixed Deposit,84353.01,Closed,2015-03-02 06:12:04,,
ACC_0005861,CUST_008494,Fixed Deposit,38514.34,Active,2018-10-04 01:02:02,,
ACC_0005816,CUST_005696,,,Active,2018-07-26 15:27:59,,3.0
ACC_0006253,CUST_009336,Savings,,Dormant,2019-09-21 01:43:24,,2.0
ACC_0005127,CUST_006331,Current,60367.64,Active,2018-04-01 14:31:13,,3.0
ACC_0005446,CUST_004567,Savings,103427.66,,2016-09-08 04:54:52,2018-08-06 04:54:52,3.0
ACC_0013730,CUST_009968,Savings,148259.57,Closed,2017-08-18 05:16:19,2018-06-06 05:16:19,1.0
ACC_0000623,CUST_002299,Loan,66114.07,Active,2018-12-28 12:28:06,,1.0
ACC_0004787,CUST_006601,,27158.14,Closed,2022-03-22 06:55:43,2023-01-16 06:55:43,
ACC_0007927,CUST_001445,,89740.17,Active,2023-01-20 21:11:47,,
ACC_0014515,CUST_005064,Loan,31144.66,Active,2019-09-17 08:47:45,,4.0
ACC_0010147,CUST_007144,Savings,92565.98,Active,2021-06-27 05:53:47,,2.0
ACC_0006123,CUST_002662,Current,123803.74,Closed,2016-05-01 16:33:52,2018-08-08 16:33:52,1.0
ACC_0006383,CUST_009005,Loan,69119.54,Closed,2022-04-09 09:03:58,,3.0
ACC_0013194,CUST_006390,Fixed Deposit,,,2021-09-17 19:58:33,,
ACC_0014346,CUST_007268,Current,29651.68,Active,2017-02-09 04:05:44,,3.0
ACC_0001970,CUST_006235,Savings,43626.13,Active,,,4.0
ACC_0010968,CUST_004175,Current,145998.29,,2021-06-03 14:30:05,,1.0
ACC_0013173,CUST_001540,,116541.62,Active,,,2.0
ACC_0002175,CUST_006906,Savings,83239.12,,2015-10-19 20:00:02,2018-11-30 20:00:02,2.0
ACC_0003630,CUST_001955,,27214.53,Closed,2016-04-17 20:58:37,2016-10-29 20:58:37,2.0
ACC_0008671,CUST_004135,Current,2427.81,Active,2019-05-12 09:38:06,,1.0
ACC_0002344,CUST_003691,Loan,76662.46,Dormant,2018-03-21 04:27:01,,3.0
ACC_0013521,CUST_001316,Current,30115.05,Closed,2020-11-24 00:24:04,2022-11-20 00:24:04,4.0
ACC_0005985,CUST_005582,Loan,95902.92,Dormant,2015-10-22 09:24:40,,
ACC_0013604,CUST_000498,Fixed Deposit,122435.01,Closed,2018-06-22 14:37:43,2019-11-22 14:37:43,4.0
ACC_0007970,CUST_000680,Current,56983.72,Active,2017-08-19 17:20:21,,4.0
ACC_0003565,CUST_009606,Savings,86951.09,,2019-05-09 15:51:51,,2.0
ACC_0005231,CUST_007502,Fixed Deposit,128948.42,,2018-08-29 06:26:34,,2.0
ACC_0010075,CUST_003822,,67645.68,Active,2015-03-21 10:19:39,,
ACC_0006971,CUST_001213,Savings,51560.03,Closed,2021-10-17 09:25:22,2024-10-04 09:25:22,4.0
ACC_0007285,CUST_001277,Savings,126047.09,Closed,2019-06-19 09:02:05,,2.0
ACC_0009465,CUST_004829,,56250.73,,2019-05-14 22:12:00,,3.0
ACC_0011416,CUST_002779,Loan,32282.85,Active,,,2.0
ACC_0013151,CUST_001914,Savings,123712.1,Dormant,2023-01-19 11:58:06,,4.0
ACC_0004976,CUST_008243,,27416.89,Closed,2021-07-05 11:28:27,2022-07-08 11:28:27,4.0
ACC_0014658,CUST_001684,Loan,113138.14,Active,2023-01-17 21:30:36,,1.0
ACC_0011001,CUST_006544,Loan,64440.97,Active,2016-10-19 20:48:56,,1.0
ACC_0009028,CUST_009063,Fixed Deposit,98978.14,Closed,2018-10-03 20:15:41,2019-07-26 20:15:41,3.0
ACC_0008306,CUST_001815,Loan,108287.72,Active,,,3.0
ACC_0003100,CUST_002682,,116254.33,Active,2018-10-25 00:28:32,,2.0
ACC_0010412,CUST_009090,Savings,126404.95,Active,2019-02-08 11:00:09,,3.0
ACC_0006305,CUST_005643,Current,72603.12,Active,2018-02-22 01:39:31,,4.0
ACC_0003071,CUST_001539,Fixed Deposit,,Active,2021-04-07 00:47:05,,2.0
ACC_0005114,CUST_003724,Fixed Deposit,41006.33,Closed,,2016-10-29 15:30:49,1.0
ACC_0001632,CUST_008586,Loan,68810.65,Closed,2015-06-07 07:07:25,2015-08-24 07:07:25,
ACC_0000980,CUST_009613,Current,119890.56,Closed,2020-04-30 11:58:37,2023-03-19 11:58:37,
ACC_0009305,CUST_002750,Loan,26194.87,Active,,,2.0
ACC_0012254,CUST_003266,Loan,50145.87,Closed,2018-06-10 13:28:09,2018-08-17 13:28:09,4.0
ACC_0006410,CUST_008513,Current,130557.04,Active,,,2.0
ACC_0009081,CUST_003300,Current,99305.79,Active,2016-11-10 06:47:38,,3.0
ACC_0003891,CUST_005291,Current,119220.99,Active,,,3.0
ACC_0004005,CUST_000217,Savings,147306.66,Closed,,2023-02-14 23:14:33,1.0
ACC_0014761,CUST_005884,Current,8502.37,Active,2018-09-24 17:43:19,,3.0
ACC_0007023,CUST_007133,Fixed Deposit,73766.3,Active,2023-04-10 09:10:52,,4.0
ACC_0005163,CUST_005292,Current,63220.37,Active,2022-06-22 12:41:49,,1.0
ACC_0012260,CUST_002543,Savings,30467.79,,2020-07-19 18:34:01,,1.0
ACC_0004710,CUST_008637,Loan,99800.93,Active,2018-11-08 09:42:41,,3.0
ACC_0008428,CUST_000381,Savings,145989.43,Closed,2019-01-24 10:32:38,2020-08-13 10:32:38,1.0
ACC_0000268,CUST_004169,Fixed Deposit,52883.4,Active,2015-07-31 04:37:21,,3.0
ACC_0006671,CUST_001249,,,Active,,,
ACC_0005937,CUST_002290,Loan,60017.51,Active,2020-04-05 17:15:35,,3.0
ACC_0012387,CUST_001294,,97484.51,,2021-08-11 14:59:09,,2.0
ACC_0009948,CUST_006583,,30086.52,,2018-10-06 14:45:52,,
ACC_0001734,CUST_009074,Loan,11328.15,Active,2021-07-18 14:31:53,,4.0
ACC_0009132,CUST_002860,Loan,52504.93,Active,2018-02-25 02:28:17,,1.0
ACC_0008969,CUST_009630,Fixed Deposit,7028.56,Closed,2022-04-15 03:56:55,2024-12-31 00:00:00,4.0
ACC_0000706,CUST_000309,Loan,51035.83,Active,,,1.0
ACC_0004088,CUST_001351,Current,90548.14,Active,2021-12-16 00:24:13,,3.0
ACC_0010905,CUST_004881,Loan,123256.31,Active,2018-03-22 11:47:28,,1.0
ACC_0012251,CUST_003570,Fixed Deposit,27881.47,,,,1.0
ACC_0005461,CUST_001281,Savings,110468.45,Active,2017-04-04 01:12:05,,1.0
ACC_0003049,CUST_006707,Loan,105489.99,Active,2015-05-15 02:46:36,,
ACC_0007865,CUST_002329,Loan,52338.44,Active,,,1.0
ACC_0010108,CUST_003211,Fixed Deposit,65104.32,Active,,,3.0
ACC_0012742,CUST_004328,Savings,83116.07,Active,2015-05-14 08:13:22,,4.0
ACC_0012708,CUST_006598,Fixed Deposit,124766.27,Active,2018-09-06 00:42:58,,4.0
ACC_0002887,CUST_001519,Loan,32599.87,Active,2015-05-21 14:04:59,,
ACC_0006906,CUST_005290,,96246.58,Active,2015-12-30 13:27:24,,3.0
ACC_0011555,CUST_007555,,136202.59,Active,2017-08-16 02:40:16,,3.0
ACC_0014245,CUST_005713,Savings,133345.22,,2022-06-02 19:34:17,,3.0
ACC_0007894,CUST_005382,Fixed Deposit,111872.03,Active,2016-08-10 04:21:11,,1.0
ACC_0005823,CUST_001004,Savings,77271.04,Closed,,,4.0
ACC_0002515,CUST_004340,,44162.75,Closed,2017-07-13 11:17:28,2019-03-28 11:17:28,1.0
ACC_0006379,CUST_001796,Savings,91824.59,Active,,,
ACC_0013876,CUST_003404,Current,122390.63,Active,2017-10-11 16:28:42,,1.0
ACC_0012785,CUST_003036,Current,35879.26,Active,2017-10-17 15:09:37,,
ACC_0005533,CUST_006943,Fixed Deposit,148934.99,Active,2017-12-14 02:53:15,,3.0
ACC_0002281,CUST_000997,Fixed Deposit,51418.09,Active,2018-08-15 04:32:17,,
ACC_0014176,CUST_006135,Fixed Deposit,29591.45,Active,2018-05-31 21:08:20,,3.0
ACC_0010522,CUST_009886,Fixed Deposit,75179.34,Active,2021-02-18 22:54:12,,
ACC_0009157,CUST_005871,Fixed Deposit,,Active,2021-12-31 18:52:21,,1.0
ACC_0010062,CUST_004049,Savings,52849.33,Active,2022-09-09 09:00:31,,3.0
ACC_0009424,CUST_008988,Current,138394.02,Active,2022-03-01 15:12:25,,2.0
ACC_0011910,CUST_006045,Current,149642.69,Active,2016-11-30 03:56:17,,2.0
ACC_0010702,CUST_004910,Loan,1683.57,Active,2017-12-05 09:14:41,,1.0
ACC_0007328,CUST_003811,Loan,44590.59,Active,2020-07-19 07:20:58,,2.0
ACC_0004894,CUST_004703,,,Dormant,2019-07-07 06:57:30,,3.0
ACC_0002236,CUST_006180,Savings,88146.03,,2016-11-22 22:50:33,,2.0
ACC_0000335,CUST_006414,Current,,Closed,2017-01-01 00:41:42,2017-06-30 00:41:42,4.0
ACC_0010656,CUST_002804,Current,,Active,2021-11-30 07:59:52,,3.0
ACC_0012487,CUST_003581,Current,46799.69,Active,2022-09-20 20:26:51,,4.0
ACC_0014653,CUST_006010,Loan,84749.16,Closed,2017-10-22 10:31:41,2018-09-14 10:31:41,4.0
ACC_0010621,CUST_005409,Savings,136016.26,Active,2020-01-14 19:54:15,,1.0
ACC_0005228,CUST_002806,Loan,34295.39,Active,2021-05-02 09:21:38,,3.0
ACC_0005095,CUST_000843,Current,22335.11,Active,2022-07-30 23:30:56,,3.0
ACC_0011945,CUST_003214,Current,138055.92,Active,,,3.0
ACC_0001512,CUST_002562,Savings,53929.1,Active,2020-03-06 17:24:03,,4.0
ACC_0012483,CUST_003756,Fixed Deposit,53825.48,Dormant,2017-12-02 04:50:18,,4.0
ACC_0012557,CUST_000621,Fixed Deposit,12152.73,Active,,,1.0
ACC_0009499,CUST_004296,Savings,6422.98,,2015-01-19 18:58:01,,1.0
ACC_0001626,CUST_006702,,7191.33,Active,2023-04-15 17:33:30,,3.0
ACC_0002285,CUST_002486,Loan,,Active,,,4.0
ACC_0001731,CUST_004955,Loan,106055.02,Closed,,,
ACC_0012877,CUST_001720,Loan,102125.04,Active,2021-04-07 17:27:07,,3.0
ACC_0003465,CUST_003032,Savings,29952.52,Active,2016-06-27 23:01:02,,3.0
ACC_0013116,CUST_002526,Savings,101643.79,Active,2020-03-26 09:10:47,,4.0
ACC_0008582,CUST_003707,,13908.98,Active,2021-04-14 09:03:06,,4.0
ACC_0001422,CUST_000622,Savings,,,2019-09-09 11:53:21,2021-01-06 11:53:21,2.0
ACC_0001699,CUST_002995,Savings,116814.17,Active,2021-05-26 00:58:26,,1.0
ACC_0010990,CUST_003779,Current,84081.42,Active,2016-04-25 07:18:45,,4.0
ACC_0007478,CUST_006968,Current,46811.6,Closed,2016-09-11 08:45:48,2018-09-26 08:45:48,4.0
ACC_0005456,CUST_003082,Fixed Deposit,35920.92,Active,2022-10-24 15:41:02,,4.0
ACC_0012730,CUST_008091,Fixed Deposit,42095.98,Active,2015-06-07 11:04:58,,4.0
ACC_0011534,CUST_007825,Savings,145926.22,Active,2021-07-07 09:40:58,,3.0
ACC_0000862,CUST_007958,,69079.54,,2022-01-08 01:55:11,,1.0
ACC_0013608,CUST_001231,Current,142548.13,Closed,2018-09-09 16:11:41,2021-01-20 16:11:41,1.0
ACC_0010160,CUST_006896,Fixed Deposit,87137.94,,2017-08-07 13:49:27,,1.0
ACC_0001826,CUST_001742,Fixed Deposit,,Closed,2015-02-07 18:52:52,2017-06-21 18:52:52,2.0
ACC_0002483,CUST_003682,Savings,33099.33,Active,,,2.0
ACC_0008071,CUST_008654,Fixed Deposit,149025.99,Closed,2021-06-11 15:10:10,2023-02-07 15:10:10,
ACC_0005962,CUST_007330,Current,32882.97,Active,2016-01-03 14:20:07,,2.0
ACC_0002995,CUST_005376,Current,118434.92,Active,2022-05-09 20:34:16,,
ACC_0010875,CUST_005224,Savings,62609.88,Dormant,,,3.0
ACC_0012136,CUST_004586,Current,38816.01,Dormant,2022-08-24 12:44:27,,3.0
ACC_0012589,CUST_007245,,58514.75,Active,2017-07-23 15:37:04,,2.0
ACC_0008515,CUST_005936,Savings,47817.86,,,,2.0
ACC_0012221,CUST_002497,Current,60497.84,Active,2019-07-12 02:51:05,,3.0
ACC_0002544,CUST_009710,Savings,,,2017-11-25 08:33:40,2021-01-12 08:33:40,4.0
ACC_0005630,CUST_009374,Fixed Deposit,10146.28,Dormant,,,3.0
ACC_0007890,CUST_005044,Fixed Deposit,100373.78,Active,2018-05-05 16:37:01,,3.0
ACC_0000976,CUST_003298,Loan,127475.39,Active,2018-01-16 02:22:22,,1.0
ACC_0006905,CUST_004272,Fixed Deposit,92214.73,Active,2019-08-01 22:48:07,,2.0
ACC_0007781,CUST_005943,Loan,8651.78,Closed,2021-09-05 16:24:16,2022-07-04 16:24:16,4.0
ACC_0008448,CUST_003727,Fixed Deposit,8255.79,Active,2017-04-05 19:39:12,,
ACC_0012788,CUST_008407,Current,105787.85,Active,2015-06-20 16:50:01,,1.0
ACC_0006191,CUST_001520,Savings,56721.56,Dormant,2021-11-26 17:43:38,,1.0
ACC_0014881,CUST_009459,Fixed Deposit,101705.98,Closed,,2021-10-23 15:53:06,2.0
ACC_0000105,CUST_006697,Loan,142334.95,Active,2021-08-03 00:26:47,,2.0
ACC_0001623,CUST_007617,,49203.58,Active,2019-11-13 07:49:39,,1.0
ACC_0005010,CUST_006568,Loan,118803.72,Active,2015-02-21 11:16:52,,1.0
ACC_0011633,CUST_000027,Fixed Deposit,16013.67,Active,,,4.0
ACC_0000962,CUST_004554,Current,71319.28,Active,2015-12-05 07:32:24,,2.0
ACC_0014376,CUST_003055,Loan,89866.84,,,,1.0
ACC_0014307,CUST_002606,Current,38341.24,Closed,2015-07-10 11:00:51,2016-04-01 11:00:51,1.0
ACC_0002471,CUST_004870,Current,80118.07,Closed,,2024-03-10 12:17:31,2.0
ACC_0008245,CUST_009157,Loan,139622.83,Active,,,
ACC_0001328,CUST_003651,Savings,121195.01,Closed,2019-09-15 01:53:28,2022-08-06 01:53:28,1.0
ACC_0007386,CUST_002480,Fixed Deposit,73452.28,Closed,,2024-12-31 00:00:00,3.0
ACC_0010933,CUST_007927,Current,138018.7,,,,1.0
ACC_0005198,CUST_009634,Fixed Deposit,109003.97,Active,,,1.0
ACC_0000176,CUST_007015,Fixed Deposit,23766.04,Active,2018-09-26 12:14:02,,
ACC_0006267,CUST_002965,Savings,,Active,2022-02-20 08:11:16,,2.0
ACC_0005343,CUST_009014,Fixed Deposit,119702.68,Dormant,2015-09-18 04:07:38,,
ACC_0011740,CUST_009889,Fixed Deposit,9640.17,Active,2019-03-19 23:25:25,,3.0
ACC_0014328,CUST_008484,Fixed Deposit,59760.53,Closed,2015-11-09 04:00:48,2016-02-01 04:00:48,4.0
ACC_0004162,CUST_001751,Loan,49506.62,Active,2017-12-18 07:36:15,,1.0
ACC_0000262,CUST_006120,Savings,97167.86,Active,2016-11-06 10:02:45,,3.0
ACC_0009067,CUST_001736,Savings,53336.76,Active,2017-11-05 03:39:12,,2.0
ACC_0003467,CUST_004402,Current,45900.97,Active,2022-03-19 23:37:35,,
ACC_0006388,CUST_009593,Current,8016.0,Dormant,2020-11-14 10:25:49,,2.0
ACC_0005093,CUST_009128,Current,110046.91,Closed,2022-12-19 04:37:03,2023-10-22 04:37:03,1.0
ACC_0012507,CUST_008138,Fixed Deposit,27002.66,Active,,,3.0
ACC_0014998,CUST_000117,Savings,146770.65,Closed,,2023-11-10 23:53:36,4.0
ACC_0006334,CUST_001927,,9796.95,Active,2019-10-25 03:17:29,,2.0
ACC_0007353,CUST_007631,Savings,38284.08,Active,2016-11-18 13:54:10,,3.0
ACC_0006077,CUST_001399,Current,25336.31,Active,2017-03-06 08:52:46,,1.0
ACC_0009671,CUST_008341,Savings,25946.84,Closed,2021-08-08 23:14:35,2022-11-11 23:14:35,2.0
ACC_0009495,CUST_005780,Fixed Deposit,113731.39,,,2022-03-21 00:04:16,2.0
ACC_0002149,CUST_000105,Fixed Deposit,88000.24,,2021-07-12 22:02:17,,1.0
ACC_0003994,CUST_001823,Fixed Deposit,20264.09,,2019-05-30 18:51:59,,
ACC_0014802,CUST_005512,Savings,132455.59,Active,2019-07-14 10:55:00,,4.0
ACC_0000446,CUST_001971,Current,32262.67,Dormant,2016-08-04 10:22:20,,4.0
ACC_0010695,CUST_007118,Fixed Deposit,100043.78,,2017-01-31 16:24:00,,2.0
ACC_0001188,CUST_007870,Fixed Deposit,96943.85,Dormant,2018-07-20 13:14:56,,3.0
ACC_0013947,CUST_005544,,145152.37,Dormant,,,1.0
ACC_0010279,CUST_007216,Savings,10015.06,,2017-12-23 03:12:35,,2.0
ACC_0001872,CUST_000578,Current,83599.83,Active,2018-11-22 10:17:51,,1.0
ACC_0009040,CUST_005277,Savings,144972.84,Closed,2020-11-23 19:21:40,2021-05-18 19:21:40,4.0
ACC_0000657,CUST_002719,Fixed Deposit,63201.54,Active,2021-02-24 05:07:11,,2.0
ACC_0009319,CUST_005889,Fixed Deposit,18092.89,Closed,2017-09-16 16:58:26,2017-11-18 16:58:26,2.0
ACC_0013554,CUST_007398,Fixed Deposit,25820.3,Active,2015-12-24 17:34:40,,1.0
ACC_0000424,CUST_002300,Loan,36982.45,Active,2017-08-26 04:47:53,,4.0
ACC_0001306,CUST_009534,Loan,143328.1,Active,2022-04-16 18:13:29,,4.0
ACC_0010339,CUST_006800,Fixed Deposit,49141.33,Active,2015-03-26 22:51:49,,4.0
ACC_0005870,CUST_001111,,,Active,,,4.0
ACC_0007020,CUST_009770,Loan,12534.73,Active,2016-11-06 21:45:04,,1.0
ACC_0013591,CUST_000576,Fixed Deposit,16635.81,,,,2.0
ACC_0008402,CUST_003843,Loan,6310.39,Closed,2017-01-08 21:06:15,2018-04-02 21:06:15,4.0
ACC_0012263,CUST_009898,Loan,42201.94,Active,2016-06-12 12:15:46,,1.0
ACC_0001838,CUST_002639,Savings,87473.12,Dormant,2015-11-14 13:09:34,,2.0
ACC_0009994,CUST_005070,Fixed Deposit,,Active,2018-07-13 02:48:11,,1.0
ACC_0000430,CUST_001675,Current,35107.53,Active,2022-05-05 18:39:23,,4.0
ACC_0014898,CUST_000101,Savings,44157.7,Active,2022-10-04 21:40:09,,1.0
ACC_0004565,CUST_003753,Savings,81648.22,Active,2022-04-02 14:37:09,,4.0
ACC_0004221,CUST_004644,,30129.25,Active,2016-03-13 15:43:20,,
ACC_0002469,CUST_002001,Savings,,Active,2020-01-10 07:30:01,,
ACC_0000651,CUST_001681,,47935.24,Active,2019-03-19 10:12:43,,4.0
ACC_0014970,CUST_008946,Savings,121257.89,Active,2021-08-24 22:11:52,,1.0
ACC_0006377,CUST_009917,Savings,66074.6,Closed,2020-09-23 13:34:56,2022-01-15 13:34:56,1.0
ACC_0003496,CUST_005623,,63840.16,Dormant,2020-05-01 13:50:08,,3.0
ACC_0006805,CUST_002191,Current,35394.07,Active,,,2.0
ACC_0004716,CUST_009716,Current,87208.44,Active,2022-06-27 02:17:12,,
ACC_0007958,CUST_001212,Savings,,Active,2015-02-10 01:11:59,,3.0
ACC_0007032,CUST_001724,Current,99579.02,,,,3.0
ACC_0010828,CUST_007951,,47166.22,Active,2017-03-08 13:45:36,,
ACC_0007849,CUST_008256,Fixed Deposit,126894.29,Active,2017-11-09 09:47:13,,1.0
ACC_0012140,CUST_009565,Loan,,Active,2016-01-17 08:29:47,,1.0
ACC_0003468,CUST_003770,Current,63064.61,Active,2019-11-23 11:58:05,,3.0
ACC_0008104,CUST_002158,Fixed Deposit,,Active,2021-05-24 07:14:49,,2.0
ACC_0010311,CUST_000228,Loan,69703.53,,2015-03-16 13:36:17,,3.0
ACC_0003303,CUST_006507,Savings,69471.22,Active,2016-06-10 14:27:40,,4.0
ACC_0006907,CUST_006148,Fixed Deposit,73668.6,Dormant,2016-12-19 01:34:19,,
ACC_0000947,CUST_002390,Fixed Deposit,64481.77,Active,2020-06-08 03:52:09,,3.0
ACC_0012966,CUST_002979,Fixed Deposit,127044.57,Dormant,2018-05-09 09:52:03,,4.0
ACC_0003184,CUST_004148,Savings,147871.99,Active,2020-07-24 19:26:58,,3.0
ACC_0005832,CUST_000304,Fixed Deposit,129377.0,Closed,2015-09-30 18:23:52,2018-07-08 18:23:52,1.0
ACC_0007087,CUST_005855,Current,47368.62,Dormant,2019-09-17 21:52:06,,3.0
ACC_0005384,CUST_003727,Loan,90460.88,Active,2022-05-21 01:29:50,,2.0
ACC_0014737,CUST_004905,Savings,,Active,,,4.0
ACC_0014528,CUST_006097,Fixed Deposit,,Active,2018-01-12 22:47:28,,1.0
ACC_0006120,CUST_003411,,86079.03,Closed,2022-10-24 14:36:07,2024-12-31 00:00:00,4.0
ACC_0004264,CUST_003358,Fixed Deposit,9013.39,Active,2022-06-15 05:00:09,,
ACC_0008520,CUST_003548,Current,121131.89,Active,2016-12-15 07:28:31,,2.0
ACC_0003218,CUST_002200,Fixed Deposit,109199.97,Active,2020-01-24 14:14:11,,
ACC_0011602,CUST_008506,Savings,62761.46,Active,2023-01-20 17:25:06,,
ACC_0010286,CUST_007032,Fixed Deposit,3065.06,Active,2019-07-07 16:27:42,,2.0
ACC_0008528,CUST_007528,Current,91286.46,Active,2022-11-28 03:46:46,,4.0
ACC_0002581,CUST_002322,Savings,123788.14,Active,2021-12-06 15:29:11,,2.0
ACC_0002825,CUST_002453,Loan,46720.26,Active,2019-05-20 18:36:36,,3.0
ACC_0004311,CUST_009300,Savings,113654.04,Active,2015-08-31 04:13:31,,1.0
ACC_0013850,CUST_005740,Savings,96872.72,,2019-07-08 05:47:04,2020-10-08 05:47:04,1.0
ACC_0003682,CUST_009181,Loan,1234.39,Active,2020-01-26 07:40:00,,4.0
ACC_0009024,CUST_003687,Loan,15579.36,Dormant,2016-05-06 06:52:05,,
ACC_0006676,CUST_001544,Savings,134511.1,Active,2019-12-22 09:38:32,,1.0
ACC_0004347,CUST_000223,Current,,Active,2021-04-21 03:40:48,,1.0
ACC_0011482,CUST_008141,Current,50141.36,Active,2019-12-16 05:12:55,,4.0
ACC_0010338,CUST_004247,Savings,26944.78,Closed,2022-10-23 05:27:08,2024-12-31 00:00:00,2.0
ACC_0008328,CUST_002223,Loan,,Active,,,3.0
ACC_0009615,CUST_003525,Savings,116255.34,Closed,2015-03-15 00:14:31,2017-08-19 00:14:31,
ACC_0003598,CUST_000309,Loan,28424.72,Dormant,2016-11-05 21:55:45,,1.0
ACC_0004512,CUST_002726,,68094.42,Closed,2020-07-28 03:51:45,2021-12-28 03:51:45,4.0
ACC_0013022,CUST_005664,Loan,107694.85,Active,2021-08-07 15:56:52,,1.0
ACC_0006448,CUST_009132,Current,84744.96,Active,2020-02-16 04:57:16,,
ACC_0002742,CUST_002296,,5256.12,Active,2019-01-02 21:36:20,,1.0
ACC_0009193,CUST_002163,,18583.19,,2022-08-23 05:37:03,,2.0
ACC_0009741,CUST_003731,Savings,47746.55,Dormant,,,2.0
ACC_0011278,CUST_004680,Savings,57796.91,Active,2019-06-22 01:11:40,,
ACC_0003882,CUST_008693,Savings,70455.81,Active,2022-01-30 03:40:44,,1.0
ACC_0009129,CUST_006380,Fixed Deposit,55385.83,Active,2022-01-26 04:45:43,,4.0
ACC_0006609,CUST_002661,Savings,100412.7,Active,2021-07-06 14:08:21,,
ACC_0011257,CUST_002747,Current,133476.77,,2017-09-15 04:52:23,,1.0
ACC_0009357,CUST_002978,Savings,5286.54,Closed,,2024-06-14 10:41:04,1.0
ACC_0000379,CUST_006881,Fixed Deposit,19455.82,,2023-02-05 23:14:22,2024-10-14 23:14:22,3.0
ACC_0003253,CUST_001271,Loan,120205.47,Active,2019-10-03 01:01:23,,2.0
ACC_0002363,CUST_004940,Savings,20020.89,Dormant,2020-09-11 00:21:15,,3.0
ACC_0004294,CUST_009443,Fixed Deposit,132179.24,Active,,,4.0
ACC_0006083,CUST_004687,,42730.88,Active,2018-08-11 01:52:16,,1.0
ACC_0009311,CUST_004472,Fixed Deposit,127719.62,Active,2016-05-17 00:30:13,,4.0
ACC_0003591,CUST_009257,Fixed Deposit,114611.17,,,,
ACC_0003095,CUST_009417,Loan,33177.38,Active,2018-09-27 07:55:13,,3.0
ACC_0007967,CUST_003837,Current,74974.52,Dormant,2019-06-24 20:03:53,,4.0
ACC_0007231,CUST_003679,Fixed Deposit,44337.04,Active,,,3.0
ACC_0005967,CUST_004927,,124969.36,,2016-12-02 04:11:15,,
ACC_0007310,CUST_001033,Savings,64864.7,Closed,2015-10-16 19:01:31,2017-12-17 19:01:31,2.0
ACC_0009022,CUST_003692,Savings,57436.86,Closed,2016-05-18 04:30:37,,4.0
ACC_0003148,CUST_007184,Savings,93387.66,Active,2019-04-19 04:56:36,,3.0
ACC_0001240,CUST_005492,Loan,,Active,2018-04-04 02:55:27,,1.0
ACC_0003039,CUST_001942,Current,17182.75,Closed,2020-10-10 05:06:29,2021-03-13 05:06:29,1.0
ACC_0008771,CUST_004559,Fixed Deposit,32910.31,Active,2019-07-27 14:12:05,,3.0
ACC_0003328,CUST_006487,Savings,21581.3,Active,2019-06-12 09:26:02,,2.0
ACC_0003068,CUST_009280,Current,20679.05,Active,2015-03-11 21:38:43,,1.0
ACC_0005693,CUST_000885,Savings,35276.95,Dormant,2015-09-21 02:53:26,,3.0
ACC_0009016,CUST_002847,Loan,92288.97,Active,2016-06-29 14:39:39,,2.0
ACC_0012794,CUST_007271,Savings,32429.07,Active,2021-01-10 19:46:44,,3.0
ACC_0003933,CUST_003104,Fixed Deposit,116493.08,Active,2020-09-08 22:35:05,,1.0
ACC_0006650,CUST_000495,Savings,67337.5,Active,2015-01-02 12:07:39,,1.0
ACC_0001018,CUST_008792,Fixed Deposit,30441.32,,2016-04-19 21:55:05,2016-05-27 21:55:05,4.0
ACC_0000908,CUST_005658,,,Active,2019-12-23 11:14:40,,2.0
ACC_0003527,CUST_008684,,9984.51,Active,,,4.0
ACC_0003056,CUST_008393,Current,122098.11,Active,2022-01-15 20:37:35,,
